GPA,Exam_Score,Admitted
2.5035645916507283,96.03833042316786,1
2.994497011784771,79.2224454878713,1
2.601756619633539,76.91659716278568,0
2.5696809887549352,63.44267571910967,0
2.0737738947090656,68.42244599582895,0
3.2191286679597937,94.76730445765847,1
3.005358046457723,83.3231523763418,1
2.1029575024999785,89.36935133761665,0
2.557292928473223,72.71727115338275,0
3.8165317719333074,81.5123609728079,1
2.4791237813339446,62.41918043716038,0
2.289789744182446,85.27304151417431,0
2.9789055205551263,71.38006668516687,1
3.9713009082212016,72.12727574073728,1
2.484110543023001,82.46611622884409,0
3.344271094811757,96.81403107344633,1
3.523239230657435,53.20031733043105,1
2.4752750879847993,91.23716186735038,1
3.456432697223719,64.61915552060965,1
2.7355662654385062,72.1959727253189,0
3.2646116611871587,51.09566643875045,0
3.2670594215217896,65.05230389171565,1
3.071549368149517,75.13156213150653,1
2.1805795401088166,52.80880386737195,0
3.670604991178476,74.55478646915826,1
2.6415601299434717,96.35553144292138,1
2.3730370207997087,55.26966090539026,0
2.081550283109528,88.22203640377522,0
3.181785886376484,70.48355266879963,1
3.355128723684565,82.7586857262169,1
2.033175657855712,63.01182989926147,0
3.024186116598562,57.97461312706791,0
2.452991550395876,58.02313071356132,0
3.2903455808189,53.52459728215723,0
2.348732858009983,59.28233524506215,0
3.381875476204932,83.21096924944841,1
2.773470692601075,94.08453059217541,1
3.873459977473469,90.70628427955809,1
2.2750418882919865,84.25671549372422,0
2.682132702100517,55.521593170555136,0
2.226947042481178,64.45937231479749,0
3.8493872365571256,65.49034376612344,1
3.754678706761962,62.49784731988106,1
2.515883255430311,75.75028298548615,0
3.319968092068358,76.77769074398363,1
3.6344444004024314,67.84429875855551,1
3.110401623198925,67.6894579368218,1
3.0593011567120127,91.42777989530407,1
2.4837045818009034,89.46464241598429,1
2.1862055356117986,65.38979158403728,0
3.7944315159066537,95.68942219366296,1
3.800836114326661,97.6407508501253,1
3.266202914546536,66.33712710150203,1
2.6780595820974016,67.72124743965274,0
2.698419149225322,75.28170767109793,0
3.451911357740479,97.05604062668368,1
3.794220519905154,93.81597165711557,1
3.7741728485302346,55.12839812917949,1
3.5597510917152477,69.63653716357081,1
3.2840632923085753,77.6685594874886,1
2.1682799299900974,75.156623627577,0
2.3232574281892275,59.693153396844636,0
3.7971083770541583,92.94083855840773,1
3.21285811931918,83.84703914984186,1
2.018394103233259,91.89541874259018,0
2.2029430857320644,92.93821396747362,0
3.3270035382161116,87.41779268328699,1
2.0101231676924374,71.96053006248587,0
2.321616102834997,80.52733775077122,0
3.0974675787331725,58.01827030598716,0
3.3837903953853865,83.68227087374538,1
3.303922519005201,58.96266278696404,0
2.44853861892112,84.69747952550784,0
3.4243584426950715,61.479908037698436,1
2.4744981749936,55.877565007510995,0
2.6507993963185355,58.26422450714787,0
3.4929828102360485,50.09960676095351,0
3.2992657980944293,85.9369808926765,1
3.698446820988356,86.62005245291896,1
3.3152257846006865,75.74666749566298,1
3.1366172066709432,58.06814005276918,0
2.187349535656185,54.177716875534486,0
2.7354316061188673,50.95644832186435,0
2.530404735363451,58.28740884826104,0
2.487979286758167,94.54277674915733,1
3.9460211095048914,62.07684208508409,1
2.786195449333521,67.71356636086078,0
3.7840931103542266,55.26727422406666,1
3.262277251994526,61.118065237408516,1
3.589622607083297,75.96122853901025,1
3.005274186210384,80.38763415478263,1
3.153807769252718,62.26761570831055,0
2.985035387637728,52.88660796125586,0
2.390485975596089,69.55164345636993,0
3.4449042305230106,61.71016854631671,1
2.5615447248817116,60.9776961614901,0
2.0486319328629077,97.99314013567276,0
3.290944591814336,80.8150242962862,1
2.354221358814098,77.8439221586048,0
3.8809171687058286,70.78875517616609,1
3.9078571540051747,71.44721667150722,1
3.829728780440897,77.04525019190405,1
2.7403174005108886,84.82149035180535,1
2.030913233057735,85.10730480909147,0
3.8566371251754505,58.58469538527248,1
2.8563682966346287,75.00563760383135,0
3.933309638087339,70.5979047517051,1
3.9272399541785057,93.52634831346921,1
3.70601891093472,81.57094606091883,1
2.5888977841391716,76.62520332079909,0
2.7701954572038505,55.76973210894587,0
3.702273343033714,80.28189446617057,1
2.633844010312555,55.860195284011674,0
2.338985493372185,66.8603287782876,0
3.1136025249167005,57.14209824071659,0
3.872309548321562,84.60368235121845,1
3.392059593349946,60.31260569180763,1
3.14012234017873,69.5929686594013,1
2.194352987541537,94.78373888093893,0
3.2300144533983395,60.21581916994852,0
3.9801077002085266,75.39025319793896,1
2.280168030473048,70.9635830583011,0
3.0366593047274737,50.90620205228649,0
3.754746143855911,89.63790567864064,1
3.4815372355084087,53.452295315729984,1
3.394031481990536,73.71275104884768,1
3.4049681679742188,78.03391474694749,1
2.7189823024395103,81.42132283072935,1
2.5871836885289867,84.43158146539378,0
3.6187223109570272,62.663619176135754,1
3.6202267893583615,50.49893883292247,1
3.7341446371602074,86.17218311774559,1
3.8264811051129426,76.78282996737893,1
3.0226847977218756,91.80588516036244,1
3.003032589374399,91.06941814503472,1
3.5965903579335503,92.16630838939416,1
3.2999278615555303,74.254732998977,1
3.403933754515407,66.68141979184328,1
3.591585338872202,89.5779101295685,1
3.7800106836351324,72.56470565146275,1
2.6759903137030716,59.17210982017173,0
2.751165905279888,92.74870097807371,1
2.187963879681738,94.12799383861736,0
3.156560281992348,73.31548780700851,1
2.071884547593484,53.784986365489374,0
2.9311960362649203,69.39130449584655,0
3.0852892694151532,90.17688297313018,1
2.573082504256569,95.08870142731143,1
3.1816665211380215,60.17363712487979,0
2.061000499878099,53.348680601263574,0
2.074696377498429,93.86752265664194,0
3.6452011213193165,69.47024694894377,1
2.720381282822526,77.08804821337816,0
2.2541210253037693,98.40329060253794,1
3.0444865201096087,53.328236395711144,0
3.5399871061972217,82.41590037260478,1
2.431642054993686,53.705271128743355,0
3.2457809516380003,68.77344642332503,1
2.170694929987536,90.19072725967234,0
2.1033634423372156,71.67361163778172,0
3.0627092631362958,99.85911769514752,1
3.081270243220213,77.9529642473301,1
3.274859802996413,66.05810763179767,1
3.452182667445323,61.00556629523766,1
3.951704158925069,67.52602671430809,1
3.0326006966023904,68.62666368797754,0
2.645912945882492,53.43568388619805,0
3.590372389537407,68.47870997133866,1
2.5416645025241484,73.21192598696125,0
2.877942841411272,86.13688761194024,1
2.1569127626845317,82.83647423608039,0
2.0507014868309152,85.43828276145771,0
3.92529682935585,50.418184093842854,1
3.6719602410244114,60.8833699790268,1
3.391948412187396,83.08421441999283,1
2.8179058888285398,74.19946840898736,0
2.3465886401416913,50.2656737834173,0
2.3128740853421723,90.22473212159112,0
2.5004857963291904,88.64047866451688,1
3.0984533294122407,77.42095814967813,1
3.4291918454001244,53.3231662888136,0
3.3203947534354628,88.32575247662923,1
2.5598677938918857,79.1856793865682,0
3.909730561326388,89.09799885789795,1
3.475793833391537,87.58734961979202,1
3.108708105022801,90.15010359789186,1
3.2234414924687043,75.90040332023125,1
2.83920012485558,57.01622590967575,0
2.495461979002315,83.55787366898443,0
2.711945357302523,81.02368925259853,1
3.515692220928738,87.11265935995436,1
2.0287869772595117,58.49405030253676,0
2.2321452810138327,59.74875999501446,0
2.0920052840435055,94.52047586096643,0
2.08145760463794,87.49888992260354,0
3.7109211680220144,95.41142443501614,1
3.4073157187600476,87.93576605819604,1
2.9483476581746504,79.8577652995151,1
2.195668321302003,82.70663685139368,0
2.9832317502336645,94.45639619700049,1
2.946943541561131,78.94033772559703,1
2.3464037398200306,81.61956621641937,0
2.867703298475946,57.82383580018003,0
2.797009468794747,73.69606100580513,0
3.231700196104433,85.81985559790495,1
3.2701873017352874,63.54713491581827,1
2.090608019544089,60.112709026226746,0
2.7492252292529424,65.69134041122078,0
3.2517198314284728,62.075031399641674,1
3.006272517160175,60.745631851819795,0
3.7129796823766448,71.24254214340435,1
3.3173872632378902,95.3919256941767,1
2.3258688541628594,75.35298233693591,0
2.1411374948008595,59.39601904076615,0
3.2848385564126312,53.8485834690437,0
2.053022621083244,84.80780725689627,0
3.1715511625469266,69.13993822181939,1
3.880460482849915,91.09154732926797,1
3.150948355751758,82.97553843203852,1
2.776339852413044,89.81207252706842,1
3.2865764368847064,63.59730197092244,1
2.9165057809830333,84.6179461230529,1
3.09123357863187,63.203099234685936,0
3.8829296175530503,96.95342397251457,1
2.7722052756015483,81.81871407666873,1
3.9223811276478284,66.2255900087671,1
3.8107012839121275,63.47559311461363,1
2.391582269578593,59.54632925358217,0
2.138722601750331,84.7320479446864,0
2.2015560027548533,60.935780649896365,0
2.0364436513030997,79.76516329637445,0
2.188885921511857,63.23175134626787,0
3.366013546832714,83.09844723969343,1
2.1423772969204578,90.74698642702697,0
2.6379512605875224,88.90126215723265,1
3.6897506219389093,88.04256654653909,1
2.046543871471652,59.3861202846126,0
3.6289369651778713,54.419247349225934,1
2.5637095495468,84.94744142436929,0
2.2363296552433125,68.41736068971757,0
3.393474330728301,71.61731132016736,1
3.2578856935597678,51.55745463966955,0
3.7549440270541057,62.97882246375246,1
3.4701420876077718,51.6838201937232,0
3.6069618607696974,93.95928863006239,1
2.564069145142613,62.16983416092653,0
2.3548790875594454,77.8668584786504,0
3.5012295032817167,51.94896603305652,0
3.6136694785345282,83.3423695652829,1
3.9810102840013464,66.15136728770469,1
2.825235353822853,94.89595934788329,1
2.7440361715855666,94.4059094467018,1
3.5528259214839935,66.26453091808739,1
2.6816070805060357,95.0480447845234,1
3.8615146512071297,99.80788367493895,1
3.7168255036860236,91.2707832061974,1
2.8579880547500367,92.24356738776146,1
3.5017421355829947,62.450436805454494,1
3.5090857481693645,78.83511994288781,1
2.206247737671865,53.362795698368394,0
3.805105813359133,54.745896841083486,1
3.010504744895714,99.94463060166453,1
3.6529149322154835,66.33196247129555,1
2.6400992020612235,87.40919560244231,1
3.791046456992401,90.33325265134081,1
2.778403357468326,92.90116355036146,1
2.0216753029605967,99.88141487010782,0
3.8107639528385273,62.07482426284339,1
2.182573353572267,52.017541342984984,0
2.6386272751808297,70.5595758997293,0
3.90012393410161,56.504033491447345,1
3.901214293875112,51.12129445810275,1
3.1468757762465724,68.0213413570743,1
3.2636744243395985,89.18691255376183,1
2.8968910439566393,78.30903456125354,1
2.586421543396129,65.6388994605177,0
2.657329090739832,82.71710027463598,1
3.345036912154077,61.600909015440536,1
3.50474905887536,50.71907230360425,0
3.583158087451697,88.21766932182138,1
3.579236285589108,81.18715424320045,1
2.1824122060973807,88.115131225048,0
2.988840609405163,51.94690083438328,0
2.1151175200332886,91.85598139153261,0
3.099057764647471,80.97631000181516,1
2.883061002746754,78.169767535632,1
3.7754083655165998,81.23070240572657,1
2.701830025104157,93.2216623434182,1
2.234134032855212,79.34682532794535,0
2.2859833641056717,79.04751899440896,0
3.5230212634349445,99.53395785328829,1
3.236436126632522,87.8365083534284,1
2.2022453522455807,72.11469027255677,0
2.168213612229995,85.36985000164638,0
3.40193826291824,69.46152358458943,1
2.145526012728387,61.44377312417495,0
3.6437201185807124,79.84259384438798,1
3.4124844543129926,96.40910490569757,1
2.1626975612837995,96.45697600077314,0
2.169675428170384,67.09526390527452,0
3.973279157002351,76.38387331108476,1
2.7485415915122404,60.58179492849306,0
2.7412842941337816,99.78155547494417,1
3.625599134515005,99.05589539339678,1
3.894497154767717,82.47544648537237,1
3.972002127645742,90.22070298387368,1
3.5067563705178832,85.755008064185,1
2.7525191710618317,79.6579109519734,1
2.1670014333973375,52.667399849444884,0
3.5542938318548734,72.73821712763305,1
3.11680849947161,83.73931510837053,1
2.848444018493953,83.87658069418424,1
3.812708770189472,68.65613092111917,1
2.2223949646123025,97.08459933290152,0
2.9852502085817183,58.36785161183905,0
2.0227072895348384,75.01797231077803,0
2.9373212839882523,84.54419882754114,1
2.1126065513636747,84.85679029459047,0
2.237635832536144,82.43194783844078,0
2.2350524935542095,63.76441067259301,0
3.298420604232127,57.8103284343311,0
3.4920897585308466,81.79701634133554,1
3.166737530194319,79.96510580697189,1
3.924345096949084,58.96780051446205,1
2.7497411590474083,85.25695727852818,1
2.5714241725637215,72.75859958668282,0
3.7371982563789206,83.38802958015765,1
2.447191677038905,91.86835398850754,1
3.9264450788812226,58.48642142884616,1
2.0243089493796327,50.957243399841836,0
3.939757653415278,88.95512931978934,1
2.0863198239011522,80.4848712576308,0
3.782286227396142,84.98197848110608,1
3.0554022181726,91.90774874943213,1
3.985929592238601,90.14054674122502,1
2.1475931294707977,98.04600734644123,0
3.1077085688026416,76.7967539426059,1
3.938605071238198,74.42478163299526,1
3.0461956883402976,70.0943599945365,1
3.258797276270525,57.68455214221023,0
3.3914973779692343,78.63036164410113,1
2.9090821295355465,63.85062621629894,0
3.255116160168127,96.06537561064877,1
3.1686286238462005,79.15954021385488,1
3.802316020981978,79.64200902540551,1
2.090892760682916,67.74623304385051,0
2.5619263791844604,52.599467598885376,0
3.9008229681531175,51.58718826864943,1
3.7805275677818324,71.16675720765987,1
2.911313505571426,54.22826890486189,0
3.2402651956030732,80.34234777700695,1
2.554762365962265,94.04865028198287,1
2.3762423194475226,94.14574082593612,1
2.9273968098799643,82.95227050661163,1
2.7067044560521056,60.56159157364655,0
3.167312223701744,93.14984156794361,1
2.1554692739299695,94.3046717656604,0
3.948789615332333,59.83267924764793,1
3.9724214889592058,86.87130428853386,1
3.3963234280394903,64.32597744635615,1
3.072192732688241,90.13201561764649,1
2.6190552325726557,99.86189499518014,1
3.6275900394138976,51.50130026646964,1
3.3694623451077588,94.86829328954659,1
2.3252338786897826,81.1315266799329,0
3.821854368987685,98.66913095824106,1
3.645074485846338,73.25047587632139,1
3.899599826583848,92.36939652856869,1
3.45143901677672,53.11970342991386,0
3.2268303918715797,66.7639525039148,1
2.8364860725812377,53.3508268875605,0
3.8654569667080265,98.76715667395354,1
3.732127779000817,90.84869536359184,1
2.090437340212379,92.62737106229852,0
2.0527339489945042,96.89826157169472,0
2.752926733756099,54.25517430598927,0
3.621106661563666,69.27987962566667,1
3.974552258629889,53.551744452200104,1
2.3008337822070564,60.53965507750143,0
3.1882614307042703,61.468288851883614,0
2.7617817132620432,73.45536055237893,0
3.9398287956292064,63.42810837268213,1
3.6842378462714174,55.048905340888055,1
3.6766574094222757,58.37455445470539,1
2.9373863195899403,57.363778177604544,0
2.8296390046753306,98.65383989561491,1
2.5468141438614125,87.96462534592368,1
2.1127509933018542,98.3880732634781,0
3.7294447525101067,71.98702432539542,1
3.6258020182601554,63.918424083132834,1
3.999435346572261,89.91465986045932,1
3.9932736741478108,66.31269590205734,1
3.110863411205255,64.96916868526742,0
3.537974830361021,61.62529961039156,1
3.8895314597648563,56.48394891121177,1
3.6992947813548227,62.8231530508383,1
2.494696203486395,67.76598742369438,0
2.9010882706201873,83.69971040728652,1
2.25831883030299,53.12824211097258,0
3.9081020545174447,60.52534698326715,1
3.21234926890176,90.45118201458382,1
2.4572856110069257,57.346096179188535,0
3.3434013688117137,67.13225732612608,1
3.2362564809157917,93.23294609290701,1
2.7163254360656808,57.74626555717213,0
2.227115184399258,54.13684178090949,0
3.3431463911855994,74.22689975400054,1
3.0406154018075866,65.12097556392682,0
3.5446367834712786,78.1704182241927,1
3.0403270022239868,90.19024452417375,1
3.7043630006370805,56.857424407637154,1
3.1038136775489713,79.03495422771425,1
3.1218759430707728,75.2754380194932,1
3.7533072053166903,57.20393930065998,1
2.806965732424794,81.19992427644912,1
2.2680304569012817,63.68202089303858,0
2.057565352626678,74.39171592720062,0
3.5102745113472382,54.11361621385309,1
3.2406191027069293,72.97920286068116,1
3.408159536198447,65.32317340214101,1
2.4259283230178212,91.11906055926772,1
2.2727429511735395,52.84893634986842,0
2.029089331335764,70.9303637459165,0
2.701175117613194,72.9215712065719,0
3.179835373709266,86.25030381495594,1
2.7844880901994644,78.71437875451055,1
2.874949844047458,83.36061685970905,1
3.808317388987497,88.8524642825878,1
2.696510934046601,93.11014868290944,1
3.027978978319622,65.69377483612352,0
3.567306025482286,76.90113526819515,1
2.7930855646425403,92.00540392196,1
3.2441734004557468,99.47255654825283,1
3.72472741749349,94.47596555218816,1
3.8990412473152842,68.57336313121884,1
2.294146961858076,59.75832586093252,0
3.853175250322989,74.46962687032944,1
2.9842325861590764,87.0820725918021,1
2.5164887765979165,74.62845353766488,0
2.9182715124765224,74.15904316568343,1
3.960065150570954,91.91152105409003,1
2.9852361879857394,68.07018895335932,0
2.657503220575016,92.98973374058228,1
3.2668017086334515,70.34024004758618,1
2.4802912375563864,66.41165528391697,0
2.1517266562173276,72.69949555998495,0
2.2577594438212985,88.12234793374341,0
2.2560916779155447,56.30010139319971,0
2.303805387024589,59.82096079360087,0
2.2776543452988203,97.5722412831546,1
3.281749489606429,58.77458136906787,0
2.3637601687982897,78.38636589655273,0
2.6913345666477264,78.96572333309689,0
3.7935768198120234,74.48122310251225,1
2.9479232805257447,82.23726242884092,1
3.3351154770420544,61.49133628988092,1
2.3446397424032597,77.63311338883742,0
2.3845780376173416,68.60866276234486,0
2.0817372325329577,83.08336298145946,0
2.3378701261443293,57.06117716865747,0
2.5571806780639172,78.54387084197381,0
2.3540209685534936,59.263517769166185,0
2.177405067514111,63.93215315575182,0
2.2412717422012016,60.93549001617916,0
2.9215575360654515,59.14188899344086,0
2.412667436811585,91.28554757803334,1
2.728539722096151,64.28537838304452,0
3.006834541709714,96.35618909322247,1
3.3807896572587306,98.49632626725955,1
2.078624279682198,78.56302349685487,0
3.5988207978180853,57.15005613328632,1
3.2558007789818157,68.72741216897907,1
2.163518063897744,89.8866131674107,0
3.7471572482135542,68.36953643485353,1
3.8417448010636264,54.350860915139435,1
2.1221559197097273,77.8392455464094,0
2.5537552962944075,92.25604257480174,1
3.6124025595861227,89.79631935717512,1
3.4965193807673165,58.75615700651766,1
2.3690420387127546,83.63823072062334,0
2.4186986466734206,61.025213171782354,0
2.740944205582764,60.91037672760861,0
2.9690459703820427,93.70358866525926,1
3.236509543060592,62.48344763701151,1
2.7378272791395446,63.16236732590056,0
2.925069432266296,50.03266953806498,0
3.494941876267513,93.53345170627588,1
2.073366405781196,89.62974066045673,0
2.5048738886880413,81.3664467545339,0
3.426699171769105,87.51328819694211,1
3.7904136753743987,57.60242837122459,1
3.023354884231332,72.91617972937877,1
3.0642269705306315,67.56096936743904,0
2.214344022679552,54.68882631285082,0
2.8948247336469093,74.3065242607462,1
3.065234532910046,96.03698251713178,1
2.4849410072694593,52.00295595253473,0
2.5384864618987617,64.5730456746897,0
2.7545683262092453,60.37704681028517,0
2.0401423955554527,61.907332683284814,0
2.6441583311663566,95.42172759396877,1
2.422896013993089,73.40345271171451,0
2.654994704355829,73.31497064699094,0
2.2395242636385024,88.02878212276411,0
3.78105456147979,57.72461020024629,1
3.1871849071080973,74.36326770500254,1
3.358204638288979,71.49926070605298,1
3.578342477214677,79.8455345273328,1
2.9968843978581146,99.97788516252193,1
2.1738405761748476,88.47244470410234,0
3.074213083637096,69.89328515087136,1
3.173682236041758,91.37765261370234,1
3.49087894836866,58.53541816562401,1
2.863319092459359,51.523184315448006,0
2.2551606055911275,60.222418623213656,0
2.5675518115974487,67.02057780571297,0
2.72616459279727,75.529037872978,0
3.2918344826632024,80.75645702706,1
3.1415566093378238,95.53028586072108,1
2.7121934517956925,75.49270047752289,0
3.9730304975859596,75.06378223128647,1
3.211549638713774,52.51215049114911,0
2.474453583471989,51.74557763281119,0
2.2035649452408075,77.5579980958186,0
2.305718278368664,71.90893066241722,0
2.491915456769016,91.95901974901493,1
2.321362746519111,58.033979235592255,0
2.3731340481026115,51.24858310585248,0
2.570190337387694,72.45193839650629,0
2.3467471905895096,61.873927837612875,0
3.7935308492528503,52.480718666941875,1
2.1604674913232844,86.22991434238145,0
3.0490227791405093,55.579649997862376,0
2.8207936539793232,80.41597500038858,1
3.964757233817213,64.05248750834446,1
2.2240778043361047,58.674802517751104,0
2.7957111980914835,68.98757614596587,0
3.9389408665507375,90.07228881114769,1
3.7310142517879603,69.60467884522863,1
3.6341441418985596,87.53848246055279,1
2.5158056540898794,56.27431483995753,0
2.341775174780132,88.63857098325396,0
3.337286439848862,61.84666624533243,1
3.858751978255172,83.86965649444363,1
3.11352578602786,78.28907774204981,1
3.1432253789397997,96.45723586058438,1
2.5599581873205683,69.3661258987657,0
3.538985866383874,53.30825944172202,1
2.3740874971150467,50.95777427756264,0
2.647358472808487,91.34292804863765,1
2.850872877232834,76.23678188307161,1
3.01522075736891,88.76220259174747,1
2.4848194648301605,61.72128000057573,0
2.229673649478407,67.25418727566168,0
3.221240084883265,51.50519361056595,0
2.5772611064805115,98.07461622870561,1
3.1624764428452243,83.39339533504068,1
2.308725430548405,96.66025438796531,1
2.9622802037096347,63.274820371453615,0
3.0651788651031717,80.57318056128304,1
2.103647073644854,83.92499841463189,0
2.6732085563878414,65.87748501287942,0
2.2688293538779485,92.40546175078151,0
2.1267499409455355,97.35807314501238,0
3.9799204647798905,94.24275588480022,1
2.644707689949446,86.95334879696863,1
3.6197488917092695,63.8732339862477,1
2.5092813095275277,64.08080210528159,0
3.3630054444478583,98.1680160223019,1
3.520455719779373,50.5142247967846,0
3.1912774812156885,85.80249866210723,1
2.9431523771003167,85.31230812776312,1
2.823681828294537,81.13447704748987,1
2.6977365330859904,99.50544230434329,1
3.8590582884956515,65.59397178818627,1
3.6612388155754583,66.99859318966242,1
3.930053821333025,53.946970147327775,1
2.2485944469710892,72.13990682718688,0
3.4617349504072887,63.05242631174241,1
3.8766809136420757,67.16933510888221,1
2.3624661323313205,91.72858951278138,0
2.132992534733555,96.77422567637478,0
3.482241298580118,59.286653600259285,1
3.148946226359824,68.6254465776733,1
3.683657553516544,96.4315281057697,1
2.279544753252579,53.09042303446113,0
3.5905346237197806,54.618026405568926,1
2.403254640095489,58.13954946031147,0
2.327311885731409,79.76064170634373,0
2.328531595861986,57.52361355029987,0
3.629149440462764,98.40381907253668,1
3.3303944413924,72.33572636292601,1
3.0461308495382386,75.07589801750832,1
2.7176609682470048,62.332930790270325,0
3.7544010816262166,73.54801262173667,1
2.7848902148452708,83.09568163185057,1
3.633198878943154,87.55885684770215,1
2.8782698171404366,87.69340413549565,1
2.753888858849815,78.89455563470442,1
2.9253595713392126,95.21798874969286,1
2.602755748328284,90.87039236530546,1
3.4952187603525022,87.85240573493127,1
3.0054407801849585,52.78027608402303,0
2.4644253902936346,50.343898110982465,0
3.799149146549137,60.62236385977365,1
2.767782442746423,83.17617969567262,1
3.087105722227977,70.55987444412729,1
3.8129442219290937,70.12031296496559,1
3.248475991827984,94.2293444114807,1
2.2337960814167284,94.77814240659194,0
3.87966424722695,95.45876320267928,1
